File;Time;Language;Order;Trial;Part;Words;Metaphor;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Grammar;General comments
bi7_2t_AG_PC.eaf;00:19:23.121;;;13;2;kalin;Thickness;1;none;other;1;;Ikincisi daha böyle kalin;;
bi7_2t_AG_PC.eaf;00:20:57.982;;;14;;;;;;;;;;;
bi7_2t_AG_PC.eaf;00:20:58.148;;;14;1;;;;;;;;Ikincisi daha bir yukselise geciyor daha ince oldugu icin;;
bi7_2t_AG_PC.eaf;00:20:59.232;;;14;1;yuksek;Height;0;;;;;Ikincisi daha bir yukselise geciyor daha ince oldugu icin;yukselise = towards elevation, high (noun) + accusative case;
bi7_2t_AG_PC.eaf;00:21:13.064;;;14;2;;;;;;;;Birincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:21:13.980;;;14;2;kalin;Thickness;0;;;;;Birincisi daha kalin;;
bi7_2t_AG_PC.eaf;00:22:33.547;;;;;ince;Thickness;1;;;;;;;
bi7_2t_AG_PC.eaf;00:22:33.552;;;15;1;;;;;;;;Ince ama birden... eh...;;
bi8_1t_AG_PC.eaf;00:00:22.858;;;1;1;;Height;;;;;;Ilk öncesi cok yuksek ;;
bi8_1t_AG_PC.eaf;00:00:23.859;;;1;1;yuksek;Height;0;;;;;Ilk öncesi cok yuksek ;;
bi8_1t_AG_PC.eaf;00:00:58.400;;;2;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:00:58.818;;;2;1;;;;;;;;Ilki öburunden daha yuksek notta;;
bi8_1t_AG_PC.eaf;00:01:01.804;;;2;1;yuksek;Height;1;vert;flat H;1;gesture comes after;Ilki öburunden daha yuksek notta;;
bi8_1t_AG_PC.eaf;00:01:12.102;;;2;2;;;;;;;;Ve ikiside ortalarda yani, yuksek de degil, cok dusuk de degil;;
bi8_1t_AG_PC.eaf;00:01:14.586;;;2;2;;;;;;;;Ve ikiside ortalarda yani, yuksek de degil, cok dusuk de degil;ortalarada = middle + Plural + locative = in the middles;
bi8_1t_AG_PC.eaf;00:01:52.763;;;3;1;;Height;;;;;;Ama ilki hala öburunden daha yuksek notta;;
bi8_1t_AG_PC.eaf;00:01:54.829;;;3;1;yuksek;Height;1;vert;flat H;1;gesture comes after;Ama ilki hala öburunden daha yuksek notta;;
bi8_1t_AG_PC.eaf;00:02:37.863;;;4;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:02:37.863;;;4;1;;;;;;;;Birincisi erkek sesi, cok yuksek eh... pardon, cok dusuk;;
bi8_1t_AG_PC.eaf;00:02:43.090;;;4;1;dusuk;Height;0;;;;;Birincisi erkek sesi, cok yuksek eh... pardon, cok dusuk;;
bi8_1t_AG_PC.eaf;00:02:47.006;;;4;2;;;;;;;;Ikincisi de kadin sesleri ve cok yuksek not;;
bi8_1t_AG_PC.eaf;00:02:49.522;;;4;2;yuksek;Height;1;vert;flat H;1;;Ikincisi de kadin sesleri ve cok yuksek not;;
bi8_1t_AG_PC.eaf;00:03:17.090;;;5;1;;;;;;;;Bu sefer erkek sesi hatta daha da dusuk;;
bi8_1t_AG_PC.eaf;00:03:19.358;;;5;1;dusuk;Height;1;none;other;1;;Bu sefer erkek sesi hatta daha da dusuk;;
bi8_1t_AG_PC.eaf;00:04:02.913;;;6;1;;;;;;;;Ikincisi de cok yuksek tonda;;
bi8_1t_AG_PC.eaf;00:04:04.797;;;6;1;yuksek;Height;1;vert;flat H;2;;Ikincisi de cok yuksek tonda;;
bi8_1t_AG_PC.eaf;00:04:42.590;;;;;;;;;;;After the participant explains that the two sounds are the same but reverse as the previous recording, the confederate asks if she can explain them anyway. I have included the participant's responses, but you might not want to.;;;
bi8_1t_AG_PC.eaf;00:04:49.011;;;7;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:04:49.011;;;7;1;;;;;;;;Birincisi cok yuksek tonda;;
bi8_1t_AG_PC.eaf;00:04:49.779;;;7;1;yuksek;Height;1;none;narrow grip;1;;Birincisi cok yuksek tonda;;
bi8_1t_AG_PC.eaf;00:04:50.626;;;7;2;;;;;;;;Iki tane kadin sesi var, cok yuksek;;
bi8_1t_AG_PC.eaf;00:04:52.317;;;7;2;yuksek;Height;1;none;narrow grip;1;;Iki tane kadin sesi var, cok yuksek;;
bi8_1t_AG_PC.eaf;00:05:24.400;;;;;;;;;;;Nothing in trial 8;;;
bi8_1t_AG_PC.eaf;00:07:14.451;;;9;1;;;;;;;;Ama sanki kadin sesleri daha...  biraz daha yuksekti;;
bi8_1t_AG_PC.eaf;00:07:21.571;;;9;1;yuksekti;Height;0;;;;;Ama sanki kadin sesleri daha...  biraz daha yuksekti;yuksekti = high + past tense;
bi8_1t_AG_PC.eaf;00:08:11.230;;;10;1;;;;;;;;Ve bu sefer kadin sesi daha cok belli oluyor, daha da cok yuksek tonlarda söyluyor;;
bi8_1t_AG_PC.eaf;00:08:15.040;;;10;1;yuksek;Height;1;none;narrow grip;1;gesture extends before and after;Ve bu sefer kadin sesi daha cok belli oluyor, daha da cok yuksek tonlarda söyluyor;;
bi8_1t_AG_PC.eaf;00:08:49.934;;;11;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:08:49.934;;;11;1;;;;;;;;Birisi baya dusuk tonda;;
bi8_1t_AG_PC.eaf;00:08:51.403;;;11;1;dusuk;Height;0;;;;;Birisi baya dusuk tonda;;
bi8_1t_AG_PC.eaf;00:08:54.938;;;11;2;;;;;;;;Öburu de cok yuksek notlarda;;
bi8_1t_AG_PC.eaf;00:08:56.045;;;11;2;yuksek;Height;1;vert;flat H;1;;Öburu de cok yuksek notlarda;;
bi8_1t_AG_PC.eaf;00:09:18.612;;;12;1;;;;;;;;Birincisi cok dusuk söyluyor;;
bi8_1t_AG_PC.eaf;00:09:19.704;;;12;1;dusuk;Height;0;;;;;Birincisi cok dusuk söyluyor;;
bi8_1t_AG_PC.eaf;00:10:28.583;;;13;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:10:28.583;;;13;1;;;;;;;;Ikiside baya dusuk sesle söyluyor;;
bi8_1t_AG_PC.eaf;00:10:30.050;;;13;1;dusuk;Height;0;;;;;Ikiside baya dusuk sesle söyluyor;;
bi8_1t_AG_PC.eaf;00:10:39.047;;;13;2;;;;;;;;Ama birincisi sanki birazcik daha, yani bir ton daha yuksekte;;
bi8_1t_AG_PC.eaf;00:10:46.737;;;13;2;yuksekte;Height;1;vert;narrow grip;1;gesture starts before;Ama birincisi sanki birazcik daha, yani bir ton daha yuksekte;yuksekte = high + locative;
bi8_1t_AG_PC.eaf;00:10:48.640;;;13;3;;;;;;;;Öburu bir ton daha dusukte, yani daha dusuk;;
bi8_1t_AG_PC.eaf;00:10:51.125;;;13;3;dusukte;Height;1;vert;narrow grip;1;;Öburu bir ton daha dusukte, yani daha dusuk;dusukte = fallen + locative (incorrect);
bi8_1t_AG_PC.eaf;00:11:53.800;;;14;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:11:53.800;;;14;1;;;;;;;;Kadin sesi cok yukseklerde;;
bi8_1t_AG_PC.eaf;00:11:54.978;;;14;;yukseklerde;Height;0;;;;;;yukseklerde = high + plural + locative;
bi8_1t_AG_PC.eaf;00:12:00.999;;;14;2;;;;;;;;Erkek sesi de cok cok dusuktu;;
bi8_1t_AG_PC.eaf;00:12:03.690;;;14;2;dusuk;Height;1;vert;open;1;;Erkek sesi de cok cok dusuktu;dusuktu = fallen + past tense;
bi8_1t_AG_PC.eaf;00:12:38.173;;;15;;;;;;;;;;;
bi8_1t_AG_PC.eaf;00:12:38.173;;;15;1;;;;;;;;Birincisi ortamalarda ya ortalarda diyebiliriz;;
bi8_1t_AG_PC.eaf;00:12:40.187;;;15;1;;;;;;;;Birincisi ortamalarda ya ortalarda diyebiliriz;ortalarda = middle + plural + locative;
bi8_1t_AG_PC.eaf;00:12:46.211;;;15;2;;;;;;;;Ikincisi öburunden biraz daha yuksek;;
bi8_1t_AG_PC.eaf;00:12:48.686;;;15;2;yuksek;Height;1;none;narrow grip;1;;Ikincisi öburunden biraz daha yuksek;;
bi8_2s_PC.eaf;00:00:32.800;;;1;;;;;;;;;;;
bi8_2s_PC.eaf;00:00:38.260;;;1;1;;Height;;;;;;den första är lite högre än den andra;;
bi8_2s_PC.eaf;00:00:39.100;;;1;1;högre;Height;1;none;open;1;;den första är lite högre än den andra;;
bi8_2s_PC.eaf;00:01:37.600;;;2;;;;;;;;;;;
bi8_2s_PC.eaf;00:01:47.780;;;2;1;;Height;;;;;;den manliga är mycket lägre än den kvinnliga;;
bi8_2s_PC.eaf;00:01:48.270;;;2;1;lägre;Height;1;none;none;1;;den manliga är mycket lägre än den kvinnliga;;
bi8_2s_PC.eaf;00:02:37.600;;;3;;;;;;;;;;;
bi8_2s_PC.eaf;00:02:39.780;;;3;1;;Height;;;;;;den andra är sneppet högre;;
bi8_2s_PC.eaf;00:02:40.820;;;3;1;högre;Height;1;none;other;1;;den andra är sneppet högre;;
bi8_2s_PC.eaf;00:03:11.400;;;4;;;;;;;;;;;
bi8_2s_PC.eaf;00:03:14.000;;;4;1;;Height;;;;;;den första är långt mycket högre än den andra;;
bi8_2s_PC.eaf;00:03:15.660;;;4;1;högre;Height;0;;;;;den första är långt mycket högre än den andra;;
bi8_2s_PC.eaf;00:04:47.400;;;5;;;;;;;;;;;
bi8_2s_PC.eaf;00:04:58.520;;;5;1;;Height;;;;;;men jag tycker nu att den kvinnliga rösten ligger en ton högre än den manliga rösten;;
bi8_2s_PC.eaf;00:05:01.710;;;5;1;högre;Height;0;;;;;men jag tycker nu att den kvinnliga rösten ligger en ton högre än den manliga rösten;;
bi8_2s_PC.eaf;00:05:27.200;;;6;;;;;;;;;;;
bi8_2s_PC.eaf;00:05:32.780;;;6;1;;Height;;;;;;och den andra uppfattar jag som sneppet högre än den andra;;
bi8_2s_PC.eaf;00:05:36.860;;;6;1;högre;Height;0;;;;;och den andra uppfattar jag som sneppet högre än den andra;;
bi8_2s_PC.eaf;00:06:06.200;;;7;;;;;;;;;;;
bi8_2s_PC.eaf;00:06:08.620;;;7;1;;Height;;;;;;den första ligger ganska högt upp;;
bi8_2s_PC.eaf;00:06:10.450;;;7;1;högt upp;Height;0;;;;;den första ligger ganska högt upp;;
bi8_2s_PC.eaf;00:06:16.410;;;7;2;;Height;;;;;;den andra ligger ännu ännu högre upp;;
bi8_2s_PC.eaf;00:06:18.390;;;7;2;högre upp;Height;0;;;;;den andra ligger ännu ännu högre upp;;
bi8_2s_PC.eaf;00:06:51.400;;;8;;;;;;;;;;;
bi8_2s_PC.eaf;00:07:04.960;;;8;1;;Height;;;;;;den kvinnliga rösten ligger sneppet högre;;
bi8_2s_PC.eaf;00:07:07.380;;;8;1;högre;Height;0;;;;;den kvinnliga rösten ligger sneppet högre;;
bi8_2s_PC.eaf;00:07:51.800;;;9;;;;;;;;;;;
bi8_2s_PC.eaf;00:07:56.160;;;9;1;;;;;;;;den ena är . relativt set låg;;
bi8_2s_PC.eaf;00:07:59.610;;;9;1;låg;Height;0;;;;;den ena är . relativt set låg;;
bi8_2s_PC.eaf;00:08:00.510;;;9;2;;Height;;;;;;och den andra .. är . högre;;
bi8_2s_PC.eaf;00:08:06.130;;;9;2;högre;Height;0;;;;;och den andra .. är . högre;;
bi8_2s_PC.eaf;00:08:42.900;;;10;;;;;;;;;;;
bi8_2s_PC.eaf;00:08:46.320;;;10;1;;;;;;;;den manliga rösten ligger ganska högt upp;;
bi8_2s_PC.eaf;00:08:47.510;;;10;1;högt upp;Height;0;;;;;den manliga rösten ligger ganska högt upp;;
bi8_2s_PC.eaf;00:09:06.270;;;10;2;;Height;;;;;;ellers så är den ett snepp högre än den manliga;;
bi8_2s_PC.eaf;00:09:07.810;;;10;2;högre;Height;1;none;flat H;1;;ellers så är den ett snepp högre än den manliga;;
bi8_2s_PC.eaf;00:09:45.000;;;11;;;;;;;;;;;
bi8_2s_PC.eaf;00:10:04.880;;;11;1;;Height;;;;;;den andra rösten ligger jätte jätte långt ner på tonskalan;;
bi8_2s_PC.eaf;00:10:06.810;;;11;1;långt ner;Height;0;;;;;den andra rösten ligger jätte jätte långt ner på tonskalan;;
bi8_2s_PC.eaf;00:10:34.000;;;12;;;;;;;;;;;
bi8_2s_PC.eaf;00:10:38.480;;;12;1;;Height;;;;;;den första vill jag säga är . ligger mycket, inte mycket lägre, men relativt set lägre än den andra;;
bi8_2s_PC.eaf;00:10:43.830;;;12;1;lägre;Height;1;none;flat H;1;;den första vill jag säga är . ligger mycket, inte mycket lägre, men relativt set lägre än den andra;;
bi8_2s_PC.eaf;00:11:20.200;;;13;;;;;;;;;;;
bi8_2s_PC.eaf;00:11:29.140;;;13;1;;Height;;;;;;den första ligger ganska långt ner på tonskalan;;
bi8_2s_PC.eaf;00:11:31.610;;;13;1;långt ner;Height;0;;;;;den första ligger ganska långt ner på tonskalan;;
bi8_2s_PC.eaf;00:11:36.330;;;13;2;;Height;;;;;;medans den andra ligger ganska högt upp;;
bi8_2s_PC.eaf;00:11:37.660;;;13;2;högt upp;Height;0;;;;;medans den andra ligger ganska högt upp;;
bi8_2s_PC.eaf;00:11:55.800;;;14;;;;;;;;;;;
bi8_2s_PC.eaf;00:12:03.400;;;14;1;;Height;;;;;;först är det en kvinnlig röst som ligger jätte jätte högt upp;;
bi8_2s_PC.eaf;00:12:05.640;;;14;1;högt upp;Height;0;;;;;först är det en kvinnlig röst som ligger jätte jätte högt upp;;
bi8_2s_PC.eaf;00:12:10.050;;;14;2;;Height;;;;;;och () en manlig röst som ligger jätte jätte långt ner;;
bi8_2s_PC.eaf;00:12:12.200;;;14;2;långt ner;Height;0;;;;;och () en manlig röst som ligger jätte jätte långt ner;;
bi8_2s_PC.eaf;00:12:40.300;;;15;;;;;;;;;;;
bi8_2s_PC.eaf;00:12:48.560;;;15;1;;Height;;;;;;det hörs som att den kvinnliga rösten . ligger lite högre upp än den manliga rösten;;
bi8_2s_PC.eaf;00:12:51.520;;;15;1;högre upp;Height;0;;;;;det hörs som att den kvinnliga rösten . ligger lite högre upp än den manliga rösten;;
bi9_1s_PC.eaf;00:00:32.600;;;1;;;;;;;;;;;
bi9_1s_PC.eaf;00:00:55.500;;;1;1;;Brightness;;;;;;och andra ljudet är lite mer vad heter ljusare;;
bi9_1s_PC.eaf;00:00:59.700;;;1;1;ljusare;Brightness;0;;;;;och andra ljudet är lite mer vad heter ljusare;;
bi9_1s_PC.eaf;00:01:48.200;;;2;;;;;;;;;;;
bi9_1s_PC.eaf;00:02:10.400;;;2;1;;Brightness;;;;;;eh. ganska ljust;;
bi9_1s_PC.eaf;00:02:11.360;;;2;1;ljust;Brightness;1;none;open;2;;eh. ganska ljust;;
bi9_1s_PC.eaf;00:02:28.280;;;2;2;;Brightness;;;;;;jätte jätte ljus;;
bi9_1s_PC.eaf;00:02:28.800;;;2;2;ljus;Brightness;0;;;;;jätte jätte ljus;;
bi9_1s_PC.eaf;00:02:52.200;;;3;;;;;;;;;;;
bi9_1s_PC.eaf;00:03:08.960;;;3;1;;;;;;;;och sen den andra är vad heter det definitivt ljusare än den första;;
bi9_1s_PC.eaf;00:03:13.160;;;3;1;ljusare;Brightness;1;none;open;1;;och sen den andra är vad heter det definitivt ljusare än den första;;
bi9_1s_PC.eaf;00:03:56.800;;;4;;;;;;;;;;;
bi9_1s_PC.eaf;00:04:07.720;;;4;1;;;;;;;;så först vi hör en lite ljusare ljud;;
bi9_1s_PC.eaf;00:04:09.140;;;4;1;ljusare;Brightness;1;none;open;2;;så först vi hör en lite ljusare ljud;;
bi9_1s_PC.eaf;00:04:11.500;;;4;2;;Brightness;;;;;;och sen den blir mörka toner;;
bi9_1s_PC.eaf;00:04:12.170;;;4;2;mörka;Brightness;1;vert;open;2;;och sen den blir mörka toner;;
bi9_1s_PC.eaf;00:05:08.500;;;5;;;;;;;;;;;
bi9_1s_PC.eaf;00:05:23.480;;;5;1;;Brightness;;;;;;ganska mörk båda två;;
bi9_1s_PC.eaf;00:05:23.940;;;5;1;mörk;Brightness;0;;;;;ganska mörk båda två;;
bi9_1s_PC.eaf;00:05:42.960;;;5;2;;Brightness;;;;;;en ganska ganska mörk bas ljud;;
bi9_1s_PC.eaf;00:05:44.060;;;5;2;mörk;Brightness;1;none;other;1;;en ganska ganska mörk bas ljud;;
bi9_1s_PC.eaf;00:06:06.480;;;6;;;;;;;;;;;
bi9_1s_PC.eaf;00:06:16.220;;;6;1;;;;;;;;första ljudet lite ljusare liksom;;
bi9_1s_PC.eaf;00:06:17.840;;;6;1;ljusare;Brightness;1;none;open;1;;första ljudet lite ljusare liksom;;
bi9_1s_PC.eaf;00:06:25.480;;;6;2;;Brightness;;;;;;ganska mörk bas;;
bi9_1s_PC.eaf;00:06:25.760;;;6;2;mörk;Brightness;1;none;none;1;;ganska mörk bas;;
bi9_1s_PC.eaf;00:06:45.000;;;7;;;;;;;;;;;
bi9_1s_PC.eaf;00:06:46.660;;;7;1;;Brightness;;;;;;ljudmässigt så är det ganska ljust;;
bi9_1s_PC.eaf;00:06:49.000;;;7;1;ljust;Brightness;0;;;;;ljudmässigt så är det ganska ljust;;
bi9_1s_PC.eaf;00:07:17.460;;;7;2;;Brightness;;;;;;första var lite ljusare;;
bi9_1s_PC.eaf;00:07:17.920;;;7;2;ljusare;Brightness;1;none;open;2;;första var lite ljusare;;
bi9_1s_PC.eaf;00:07:19.060;;;7;3;;Brightness;;;;;;den andra blir lite mörkare toner;;
bi9_1s_PC.eaf;00:07:20.160;;;7;3;mörkare;Brightness;0;;;;;den andra blir lite mörkare toner;;
bi9_1s_PC.eaf;00:07:47.640;;;8;;;;;;;;;;;
bi9_1s_PC.eaf;00:08:03.370;;;8;1;;Brightness;;;;;;då kommer den ljudet ongefär liksom en ganska manlig mörk eh ljud;;
bi9_1s_PC.eaf;00:08:06.570;;;8;1;mörk;Brightness;1;none;open;2;;då kommer den ljudet ongefär liksom en ganska manlig mörk eh ljud;;
bi9_1s_PC.eaf;00:08:08.570;;;8;2;;Brightness;;;;;;nummer två vad heter det.. är definitiv ljus;;
bi9_1s_PC.eaf;00:08:10.410;;;8;2;ljus;Brightness;0;;;;;nummer två vad heter det.. är definitiv ljus;;
bi9_1s_PC.eaf;00:08:38.500;;;9;;;;;;;;;;;
bi9_1s_PC.eaf;00:08:44.800;;;9;1;;Brightness;;;;;;andra ljudet lite mörkare än den första;;
bi9_1s_PC.eaf;00:08:46.460;;;9;1;mörkare;Brightness;0;;;;;andra ljudet lite mörkare än den första;;
bi9_1s_PC.eaf;00:10:35.800;;;10;;;;;;;;;;;
bi9_1s_PC.eaf;00:10:36.220;;;10;1;;Brightness;;;;;;det första ljudet så det eh definitivt ljusare än den andra;;
bi9_1s_PC.eaf;00:10:38.620;;;10;1;ljusare;Brightness;0;;;;;det första ljudet så det eh definitivt ljusare än den andra;;
bi9_1s_PC.eaf;00:11:05.700;;;11;;;;;;;;;;;
bi9_1s_PC.eaf;00:11:56.300;;;12;;;;;;;;;;;
bi9_1s_PC.eaf;00:11:56.600;;;12;1;;Brightness;;;;;;första ljudet är ganska mörk;;
bi9_1s_PC.eaf;00:11:57.840;;;12;1;mörk;Brightness;0;;;;;första ljudet är ganska mörk;;
bi9_1s_PC.eaf;00:12:36.400;;;13;;;;;;;;;;;
bi9_1s_PC.eaf;00:13:39.560;;;14;;;;;;;;;;;
bi9_1s_PC.eaf;00:13:41.540;;;14;1;;Brightness;;;;;;båda är ju ett ganska ljus ljud;;
bi9_1s_PC.eaf;00:13:43.300;;;14;1;ljus;Brightness;0;;;;;båda är ju ett ganska ljus ljud;;
bi9_1s_PC.eaf;00:13:44.920;;;14;2;;Brightness;;;;;;första är ganska ljus;;
bi9_1s_PC.eaf;00:13:45.800;;;14;2;ljus;Brightness;0;;;;;första är ganska ljus;;
bi9_1s_PC.eaf;00:13:50.580;;;14;3;;Brightness;;;;;;andra är ännu ljusare;;
bi9_1s_PC.eaf;00:13:51.780;;;14;3;ljusare;Brightness;0;;;;;andra är ännu ljusare;;
bi9_1s_PC.eaf;00:14:31.100;;;15;;;;;;;;;;;
bi9_1s_PC.eaf;00:14:53.620;;;15;1;;Brightness;;;;;;mitt i mellan mörkt;;
bi9_1s_PC.eaf;00:14:53.980;;;15;1;mörkt;Brightness;1;none;open;2;;mitt i mellan mörkt;;
bi9_2t_AG_PC.eaf;00:00:36.457;;;1;1;;;;;;;;Kalin bir ses;;
bi9_2t_AG_PC.eaf;00:00:36.470;;;1;1;kalin;Thickness;1;vert;open;1;;Kalin bir ses;;
bi9_2t_AG_PC.eaf;00:01:23.094;;;2;1;;;;;;;;Ikinci ses kesinlikle cok böyle ince;;
bi9_2t_AG_PC.eaf;00:01:26.829;;;2;1;ince;Thickness;1;none;narrow grip;2;;Ikinci ses kesinlikle cok böyle ince;;
bi9_2t_AG_PC.eaf;00:02:19.219;;;3;1;;;;;;;;Ikinci ses ilk sese göre biraz daha kalin;;
bi9_2t_AG_PC.eaf;00:02:21.298;;;3;1;kalin;Thickness;1;none;open;1;;Ikinci ses ilk sese göre biraz daha kalin;;
bi9_2t_AG_PC.eaf;00:03:10.947;;;4;;;;;;;;;;;
bi9_2t_AG_PC.eaf;00:03:11.291;;;4;1;;;;;;;;Birincisi baya kalin bir ses;;
bi9_2t_AG_PC.eaf;00:03:12.026;;;4;1;kalin;Thickness;1;none;neutral grip;1;gesture starts earlier;Birincisi baya kalin bir ses;;
bi9_2t_AG_PC.eaf;00:03:23.944;;;4;2;;;;;;;;Cok baya bir ince ses;;
bi9_2t_AG_PC.eaf;00:03:24.517;;;4;2;ince;Thickness;0;;;;;Cok baya bir ince ses;;
bi9_2t_AG_PC.eaf;00:03:53.140;;;5;1;;;;;;;;Erkek sesi olan, yani ikinci duydugumuz cok kalin;;
bi9_2t_AG_PC.eaf;00:03:57.174;;;5;1;kalin;Thickness;0;;;;;Erkek sesi olan, yani ikinci duydugumuz cok kalin;;
bi9_2t_AG_PC.eaf;00:04:43.020;;;6;1;;;;;;;"The participant misspeaks saying ""kadin"" (= woman) when he means ""kalin"" (=thick) and corrects himself. ";Iki ses de baya kadin, iki ses... eh, kadin... kalin!;;
bi9_2t_AG_PC.eaf;00:04:45.655;;;6;1;kalin;Thickness;0;;;;"The participant misspeaks saying ""kadin"" (= woman) when he means ""kalin"" (=thick) and corrects himself. ";Iki ses de baya kadin, iki ses... eh, kadin... kalin!;;
bi9_2t_AG_PC.eaf;00:06:05.090;;;7;1;;;;;;;;Ikincisi baya bir kalindi;;
bi9_2t_AG_PC.eaf;00:06:06.775;;;7;1;kalindi;Thickness;1;none;open;1;gesture starts earlier;Ikincisi baya bir kalindi;kalindi = thick + past tense;
bi9_2t_AG_PC.eaf;00:07:25.798;;;8;1;;;;;;;;Erkek sesi ortalarda kalinlikta yani;;
bi9_2t_AG_PC.eaf;00:07:29.145;;;8;1;kalinlikta;Thickness;0;;;;;Erkek sesi ortalarda kalinlikta yani;;
bi9_2t_AG_PC.eaf;00:08:50.844;;;9;;;;;;;;;;;
bi9_2t_AG_PC.eaf;00:08:51.077;;;9;1;;;;;;;;Ikiside ayni yukseliyor, ayni alcaliyor;;
bi9_2t_AG_PC.eaf;00:08:51.602;;;9;1;yukseliyor;Height;1;vert;open;1;;Ikiside ayni yukseliyor, ayni alcaliyor;yukseliyor = becomes higher, present tense verb;
bi9_2t_AG_PC.eaf;00:08:52.307;;;9;1;alcaliyor;Height;0;;;;;Ikiside ayni yukseliyor, ayni alcaliyor;alcaliyor = becomes lower, present tense verb;
bi9_2t_AG_PC.eaf;00:08:57.447;;;9;2;;;;;;;;Kadin sesi biraz daha ince oluyor;;
bi9_2t_AG_PC.eaf;00:08:58.379;;;9;2;ince;Thickness;1;none;open;1;;Kadin sesi biraz daha ince oluyor;;
bi9_2t_AG_PC.eaf;00:10:02.387;;;10;1;;;;;;;;Ikincisi biraz daha ince, daha bir tiz;;
bi9_2t_AG_PC.eaf;00:10:03.340;;;10;1;ince;Thickness;1;none;neutral grip;1;;Ikincisi biraz daha ince, daha bir tiz;;
bi9_2t_AG_PC.eaf;00:10:30.811;;;11;;;;;;;;;;;
bi9_2t_AG_PC.eaf;00:10:30.942;;;11;1;;;;;;;;Birinci ses baya kalin;;
bi9_2t_AG_PC.eaf;00:10:32.391;;;11;1;kalin;Thickness;1;none;open;2;gesture starts earlier;Birinci ses baya kalin;;
bi9_2t_AG_PC.eaf;00:10:32.711;;;11;2;;;;;;;;Ama ikinci ses ona nazaran daha da kalin;;
bi9_2t_AG_PC.eaf;00:10:34.902;;;11;2;kalin;Thickness;1;none;open;1;gesture starts earlier;Ama ikinci ses ona nazaran daha da kalin;;
bi9_2t_AG_PC.eaf;00:11:25.017;;;12;1;;;;;;;;Ama tabii ki kadin sesi oldugu icin biraz daha ince geliyor sanki;;
bi9_2t_AG_PC.eaf;00:11:27.178;;;12;1;ince;Thickness;1;none;open;2;gesture starts earlier;Ama tabii ki kadin sesi oldugu icin biraz daha ince geliyor sanki;;
bi9_2t_AG_PC.eaf;00:12:09.847;;;13;1;;;;;;;;Ikiside baya kalin bir sesti;;
bi9_2t_AG_PC.eaf;00:12:11.516;;;13;1;kalin;Thickness;0;;;;;Ikiside baya kalin bir sesti;;
bi9_2t_AG_PC.eaf;00:12:58.701;;;14;1;;;;;;;;Kadin sesi oldugu icin baya inceydi;;
bi9_2t_AG_PC.eaf;00:13:00.132;;;14;1;inceydi;Thickness;1;none;open;1;gesture earlier;Kadin sesi oldugu icin baya inceydi;inceydi = thin + past tense;
bi9_2t_AG_PC.eaf;00:13:29.928;;;15;;;;;;;;;;;
bi9_2t_AG_PC.eaf;00:13:30.133;;;15;1;;;;;;;;Birincisi baya ince bir sesti;;
bi9_2t_AG_PC.eaf;00:13:31.151;;;15;1;ince;Thickness;0;;;;;Birincisi baya ince bir sesti;;
bi9_2t_AG_PC.eaf;00:13:32.941;;;15;2;;;;;;;;Ikincisi ona nazaran biraz daha kalindi;;
bi9_2t_AG_PC.eaf;00:13:35.489;;;15;2;kalindi;Thickness;1;vert;open;1;gesture before;Ikincisi ona nazaran biraz daha kalindi;kalindi = thick + past tense;
